f0_mean_hz,f0_std_hz,f0_range_st,voiced_ratio,vibrato_index,utt_id,singer_id,technique,group
253.80841064453125,24.512983322143555,7.014043807983398,0.6796267496111975,13.075295448303223,EN-Alto-1__glissando__speech__god_is_a_girl__0003,EN-Alto-1,glissando,speech
266.7913513183594,31.31475067138672,8.043673515319824,0.6293103448275862,13.586156845092773,EN-Alto-1__glissando__speech__god_is_a_girl__0004,EN-Alto-1,glissando,speech
261.86212158203125,45.20780563354492,13.76874828338623,0.6988564167725541,13.214844703674316,EN-Alto-1__glissando__speech__god_is_a_girl__0005,EN-Alto-1,glissando,speech
257.1626281738281,42.957801818847656,12.955972671508789,0.7064555420219245,16.21476173400879,EN-Alto-1__glissando__speech__god_is_a_girl__0006,EN-Alto-1,glissando,speech
254.97044372558594,40.859596252441406,11.294201850891113,0.8223234624145785,13.07835865020752,EN-Alto-1__glissando__speech__god_is_a_girl__0007,EN-Alto-1,glissando,speech
264.8166809082031,32.610713958740234,8.995183944702148,0.7283333333333334,13.822989463806152,EN-Alto-1__glissando__speech__god_is_a_girl__0008,EN-Alto-1,glissando,speech
250.63555908203125,29.930965423583984,8.332490921020508,0.7383015597920277,12.177329063415527,EN-Alto-1__glissando__speech__god_is_a_girl__0009,EN-Alto-1,glissando,speech
253.99351501464844,25.46303367614746,7.820467948913574,0.6834733893557423,11.112642288208008,EN-Alto-1__glissando__speech__god_is_a_girl__0010,EN-Alto-1,glissando,speech
334.6737365722656,45.44155502319336,10.995454788208008,0.7688229056203606,10.51126766204834,EN-Alto-1__glissando__control__make_it_shine__0000,EN-Alto-1,glissando,control
261.5860595703125,40.81966018676758,9.967561721801758,0.7696526508226691,7.136327743530273,EN-Alto-1__glissando__control__make_it_shine__0001,EN-Alto-1,glissando,control
310.83984375,46.7122802734375,10.547863960266113,0.8785131459655485,8.501861572265625,EN-Alto-1__glissando__control__make_it_shine__0002,EN-Alto-1,glissando,control
323.3539733886719,64.90789794921875,14.428683280944824,0.8032786885245902,13.72785758972168,EN-Alto-1__glissando__control__make_it_shine__0003,EN-Alto-1,glissando,control
343.814208984375,45.81044387817383,12.184907913208008,0.8522267206477733,11.487037658691406,EN-Alto-1__glissando__control__make_it_shine__0004,EN-Alto-1,glissando,control
376.7336730957031,74.22059631347656,12.987894058227539,0.5694789081885856,10.7831449508667,EN-Alto-1__glissando__control__make_it_shine__0005,EN-Alto-1,glissando,control
332.0769958496094,43.505035400390625,9.943068504333496,0.7173038229376257,11.561380386352539,EN-Alto-1__glissando__control__make_it_shine__0006,EN-Alto-1,glissando,control
264.96112060546875,42.113182067871094,9.847806930541992,0.7445255474452555,8.290009498596191,EN-Alto-1__glissando__control__make_it_shine__0007,EN-Alto-1,glissando,control
318.478759765625,45.21512985229492,9.870863914489746,0.9045454545454545,8.21743106842041,EN-Alto-1__glissando__control__make_it_shine__0008,EN-Alto-1,glissando,control
320.87005615234375,64.55694580078125,14.69017219543457,0.8299180327868853,12.559847831726074,EN-Alto-1__glissando__control__make_it_shine__0009,EN-Alto-1,glissando,control
356.9392395019531,57.40428161621094,13.299369812011719,0.8082191780821918,11.39034366607666,EN-Alto-1__glissando__control__make_it_shine__0010,EN-Alto-1,glissando,control
271.2808837890625,53.76008224487305,13.553451538085938,0.738255033557047,10.591033935546875,EN-Alto-1__glissando__control__make_it_shine__0011,EN-Alto-1,glissando,control
282.224365234375,30.887041091918945,7.388770580291748,0.7667804323094426,8.815980911254883,EN-Alto-1__glissando__control__make_it_shine__0012,EN-Alto-1,glissando,control
332.0771484375,40.11743927001953,9.763938903808594,0.8237608182533438,8.224945068359375,EN-Alto-1__glissando__control__make_it_shine__0013,EN-Alto-1,glissando,control
322.0703430175781,64.53097534179688,14.75762939453125,0.7865168539325843,13.577338218688965,EN-Alto-1__glissando__control__make_it_shine__0014,EN-Alto-1,glissando,control
357.0511474609375,58.356380462646484,13.396665573120117,0.8243488794669896,11.291218757629395,EN-Alto-1__glissando__control__make_it_shine__0015,EN-Alto-1,glissando,control
341.5403747558594,48.15565490722656,10.895109176635742,0.6582278481012658,12.237750053405762,EN-Alto-1__glissando__technique__make_it_shine__0000,EN-Alto-1,glissando,technique
258.9241943359375,42.74951934814453,11.071205139160156,0.7385321100917431,9.467260360717773,EN-Alto-1__glissando__technique__make_it_shine__0001,EN-Alto-1,glissando,technique
321.42767333984375,49.713218688964844,10.688261032104492,0.8152173913043478,9.441356658935547,EN-Alto-1__glissando__technique__make_it_shine__0002,EN-Alto-1,glissando,technique
330.95458984375,66.2982406616211,15.461101531982422,0.7520408163265306,15.45577621459961,EN-Alto-1__glissando__technique__make_it_shine__0003,EN-Alto-1,glissando,technique
357.5982971191406,50.07712173461914,12.985413551330566,0.8374233128834356,13.128331184387207,EN-Alto-1__glissando__technique__make_it_shine__0004,EN-Alto-1,glissando,technique
391.2773742675781,80.05659484863281,14.52620792388916,0.7046204620462047,13.73707389831543,EN-Alto-1__glissando__technique__make_it_shine__0005,EN-Alto-1,glissando,technique
333.8212890625,47.16221618652344,11.793303489685059,0.6869300911854104,12.284259796142578,EN-Alto-1__glissando__technique__make_it_shine__0006,EN-Alto-1,glissando,technique
259.1913146972656,44.51777648925781,11.613667488098145,0.7370336669699727,9.806174278259277,EN-Alto-1__glissando__technique__make_it_shine__0007,EN-Alto-1,glissando,technique
323.81292724609375,48.14209747314453,12.073806762695312,0.8893967093235832,9.024615287780762,EN-Alto-1__glissando__technique__make_it_shine__0008,EN-Alto-1,glissando,technique
328.3504638671875,65.68397521972656,15.294794082641602,0.780264496439471,13.814892768859863,EN-Alto-1__glissando__technique__make_it_shine__0009,EN-Alto-1,glissando,technique
361.623779296875,63.34518051147461,19.328292846679688,0.800498753117207,13.690921783447266,EN-Alto-1__glissando__technique__make_it_shine__0010,EN-Alto-1,glissando,technique
269.190185546875,51.85343933105469,15.223851203918457,0.7230215827338129,10.465968132019043,EN-Alto-1__glissando__technique__make_it_shine__0011,EN-Alto-1,glissando,technique
277.597900390625,29.094253540039062,7.902632713317871,0.7986348122866894,10.184393882751465,EN-Alto-1__glissando__technique__make_it_shine__0012,EN-Alto-1,glissando,technique
336.1743469238281,40.02720642089844,10.239439964294434,0.800471327572663,7.905416965484619,EN-Alto-1__glissando__technique__make_it_shine__0013,EN-Alto-1,glissando,technique
324.60980224609375,67.80867004394531,14.814067840576172,0.7843336724313327,14.436833381652832,EN-Alto-1__glissando__technique__make_it_shine__0014,EN-Alto-1,glissando,technique
365.3940734863281,61.45520782470703,13.409151077270508,0.7976338729763387,12.110857963562012,EN-Alto-1__glissando__technique__make_it_shine__0015,EN-Alto-1,glissando,technique
254.25210571289062,45.32649612426758,11.46990966796875,0.6166365280289331,16.664241790771484,EN-Alto-1__glissando__speech__make_it_shine__0000,EN-Alto-1,glissando,speech
239.70738220214844,34.32951736450195,12.396326065063477,0.6676176890156919,11.241820335388184,EN-Alto-1__glissando__speech__make_it_shine__0001,EN-Alto-1,glissando,speech
246.0645294189453,35.39713668823242,10.440290451049805,0.6938519447929736,12.819867134094238,EN-Alto-1__glissando__speech__make_it_shine__0002,EN-Alto-1,glissando,speech
242.3385467529297,34.16259002685547,12.918426513671875,0.5967540574282147,14.298258781433105,EN-Alto-1__glissando__speech__make_it_shine__0003,EN-Alto-1,glissando,speech
248.53704833984375,34.33663558959961,10.420574188232422,0.8360413589364845,12.437540054321289,EN-Alto-1__glissando__speech__make_it_shine__0004,EN-Alto-1,glissando,speech
250.68789672851562,25.42176055908203,7.566072463989258,0.6807017543859649,10.611720085144043,EN-Alto-1__glissando__speech__make_it_shine__0005,EN-Alto-1,glissando,speech
260.2449951171875,47.16227722167969,13.799281120300293,0.5416098226466576,12.294144630432129,EN-Alto-1__glissando__speech__make_it_shine__0006,EN-Alto-1,glissando,speech
239.17408752441406,26.389968872070312,9.552470207214355,0.7402597402597403,11.539703369140625,EN-Alto-1__glissando__speech__make_it_shine__0007,EN-Alto-1,glissando,speech
243.81703186035156,43.258506774902344,12.682204246520996,0.7543160690571049,11.584450721740723,EN-Alto-1__glissando__speech__make_it_shine__0008,EN-Alto-1,glissando,speech
241.3499298095703,37.638126373291016,11.944244384765625,0.6443514644351465,15.50753402709961,EN-Alto-1__glissando__speech__make_it_shine__0009,EN-Alto-1,glissando,speech
256.8921813964844,45.92730712890625,15.39964771270752,0.7069486404833837,16.77802085876465,EN-Alto-1__glissando__speech__make_it_shine__0010,EN-Alto-1,glissando,speech
258.4855041503906,54.01295852661133,15.67941951751709,0.6508313539192399,11.636390686035156,EN-Alto-1__glissando__speech__make_it_shine__0011,EN-Alto-1,glissando,speech
251.1694793701172,24.47665023803711,8.426128387451172,0.689453125,13.399758338928223,EN-Alto-1__glissando__speech__make_it_shine__0012,EN-Alto-1,glissando,speech
248.3365478515625,37.33802032470703,12.016416549682617,0.7079037800687286,12.380378723144531,EN-Alto-1__glissando__speech__make_it_shine__0013,EN-Alto-1,glissando,speech
247.16448974609375,35.78982925415039,11.342878341674805,0.677037037037037,14.232285499572754,EN-Alto-1__glissando__speech__make_it_shine__0014,EN-Alto-1,glissando,speech
261.5019836425781,42.637577056884766,13.026756286621094,0.6849015317286652,16.79216957092285,EN-Alto-1__glissando__speech__make_it_shine__0015,EN-Alto-1,glissando,speech
291.717041015625,36.62688064575195,9.909835815429688,0.6713362068965517,8.434743881225586,EN-Alto-1__glissando__control__my_love__0000,EN-Alto-1,glissando,control
313.8051452636719,71.8145980834961,13.33419418334961,0.6748898678414097,8.093186378479004,EN-Alto-1__glissando__control__my_love__0001,EN-Alto-1,glissando,control
286.0767822265625,51.620574951171875,10.833979606628418,0.8010152284263959,8.488984107971191,EN-Alto-1__glissando__control__my_love__0002,EN-Alto-1,glissando,control
354.0696716308594,46.82987594604492,11.916918754577637,0.8552631578947368,6.952049732208252,EN-Alto-1__glissando__control__my_love__0003,EN-Alto-1,glissando,control
293.88037109375,75.9062728881836,15.222319602966309,0.8342602892102335,7.98545503616333,EN-Alto-1__glissando__control__my_love__0004,EN-Alto-1,glissando,control
302.743896484375,62.70295333862305,13.722634315490723,0.8328173374613003,9.567962646484375,EN-Alto-1__glissando__control__my_love__0005,EN-Alto-1,glissando,control
350.8926086425781,46.684349060058594,12.973296165466309,0.7946666666666666,7.444939136505127,EN-Alto-1__glissando__control__my_love__0006,EN-Alto-1,glissando,control
296.91668701171875,36.169742584228516,7.96090030670166,0.7235023041474654,9.187952041625977,EN-Alto-1__glissando__control__my_love__0007,EN-Alto-1,glissando,control
317.3207702636719,72.01557922363281,46.46115493774414,0.6349480968858131,10.941730499267578,EN-Alto-1__glissando__control__my_love__0008,EN-Alto-1,glissando,control
285.29949951171875,45.42707443237305,10.631650924682617,0.8172484599589322,8.45818042755127,EN-Alto-1__glissando__control__my_love__0009,EN-Alto-1,glissando,control
351.4889221191406,46.788265228271484,11.902816772460938,0.8650707290533188,6.392154216766357,EN-Alto-1__glissando__control__my_love__0010,EN-Alto-1,glissando,control
292.6688232421875,73.94769287109375,15.073173522949219,0.8446927374301676,8.202383041381836,EN-Alto-1__glissando__control__my_love__0011,EN-Alto-1,glissando,control
329.8720397949219,63.24256134033203,14.210042953491211,0.8428053204353083,9.461959838867188,EN-Alto-1__glissando__control__my_love__0012,EN-Alto-1,glissando,control
293.33367919921875,35.99576187133789,9.265192985534668,0.7251461988304093,9.906012535095215,EN-Alto-1__glissando__technique__my_love__0000,EN-Alto-1,glissando,technique
317.0312805175781,73.7903060913086,15.130475044250488,0.7017994858611826,8.989877700805664,EN-Alto-1__glissando__technique__my_love__0001,EN-Alto-1,glissando,technique
292.72833251953125,48.09934997558594,10.196708679199219,0.8016194331983806,9.611565589904785,EN-Alto-1__glissando__technique__my_love__0002,EN-Alto-1,glissando,technique
352.3119201660156,44.17234802246094,12.89636516571045,0.861504907306434,6.7615203857421875,EN-Alto-1__glissando__technique__my_love__0003,EN-Alto-1,glissando,technique
296.2101135253906,77.36231231689453,15.384378433227539,0.8251670378619154,9.063870429992676,EN-Alto-1__glissando__technique__my_love__0004,EN-Alto-1,glissando,technique
307.2655029296875,60.330997467041016,14.295905113220215,0.8495297805642633,10.244791030883789,EN-Alto-1__glissando__technique__my_love__0005,EN-Alto-1,glissando,technique
358.10980224609375,47.703758239746094,13.01777172088623,0.8646953405017921,8.097394943237305,EN-Alto-1__glissando__technique__my_love__0006,EN-Alto-1,glissando,technique
301.5440979003906,37.53079605102539,9.933591842651367,0.7579545454545454,10.050479888916016,EN-Alto-1__glissando__technique__my_love__0007,EN-Alto-1,glissando,technique
324.08367919921875,67.58016967773438,13.624403953552246,0.6382608695652174,9.120185852050781,EN-Alto-1__glissando__technique__my_love__0008,EN-Alto-1,glissando,technique
290.5324401855469,50.17844772338867,12.167807579040527,0.8071065989847716,9.52772331237793,EN-Alto-1__glissando__technique__my_love__0009,EN-Alto-1,glissando,technique
352.7803649902344,44.98410415649414,12.473461151123047,0.8941048034934498,7.380372524261475,EN-Alto-1__glissando__technique__my_love__0010,EN-Alto-1,glissando,technique
296.7357177734375,75.58805084228516,16.085233688354492,0.8416945373467113,9.189175605773926,EN-Alto-1__glissando__technique__my_love__0011,EN-Alto-1,glissando,technique
332.81085205078125,66.86666870117188,14.25029182434082,0.8272151898734177,10.50136947631836,EN-Alto-1__glissando__technique__my_love__0012,EN-Alto-1,glissando,technique
257.27545166015625,37.992881774902344,10.633644104003906,0.6109215017064846,15.264609336853027,EN-Alto-1__glissando__speech__my_love__0000,EN-Alto-1,glissando,speech
241.6711883544922,29.946609497070312,10.384071350097656,0.6486928104575164,10.245217323303223,EN-Alto-1__glissando__speech__my_love__0001,EN-Alto-1,glissando,speech
244.2001190185547,26.07209014892578,9.119812965393066,0.6355475763016158,9.970562934875488,EN-Alto-1__glissando__speech__my_love__0002,EN-Alto-1,glissando,speech
247.72999572753906,29.368925094604492,9.641458511352539,0.7697516930022573,10.072121620178223,EN-Alto-1__glissando__speech__my_love__0003,EN-Alto-1,glissando,speech
254.5948028564453,35.00345230102539,10.977519989013672,0.7935943060498221,12.018378257751465,EN-Alto-1__glissando__speech__my_love__0004,EN-Alto-1,glissando,speech
249.2542266845703,34.763797760009766,9.777220726013184,0.6868537666174298,10.567684173583984,EN-Alto-1__glissando__speech__my_love__0005,EN-Alto-1,glissando,speech
238.95492553710938,38.27197265625,11.797378540039062,0.7235772357723578,11.361946105957031,EN-Alto-1__glissando__speech__my_love__0006,EN-Alto-1,glissando,speech
246.12295532226562,44.391502380371094,12.085525512695312,0.738404452690167,13.104009628295898,EN-Alto-1__glissando__speech__my_love__0007,EN-Alto-1,glissando,speech
239.82460021972656,36.35727310180664,41.66923522949219,0.7164685908319185,8.121963500976562,EN-Alto-1__glissando__speech__my_love__0008,EN-Alto-1,glissando,speech
241.67689514160156,30.00778579711914,9.418343544006348,0.7409766454352441,8.932111740112305,EN-Alto-1__glissando__speech__my_love__0009,EN-Alto-1,glissando,speech
237.1025390625,32.636436462402344,9.943675994873047,0.782051282051282,12.058777809143066,EN-Alto-1__glissando__speech__my_love__0010,EN-Alto-1,glissando,speech
252.74142456054688,38.43328094482422,11.749826431274414,0.783427495291902,14.031764030456543,EN-Alto-1__glissando__speech__my_love__0011,EN-Alto-1,glissando,speech
236.99856567382812,38.58869171142578,13.547067642211914,0.7939330543933054,10.15554141998291,EN-Alto-1__glissando__speech__my_love__0012,EN-Alto-1,glissando,speech
310.80596923828125,58.47208786010742,14.068673133850098,0.7808764940239044,12.609455108642578,EN-Alto-1__glissando__control__rolling_in_the_deep__0000,EN-Alto-1,glissando,control
304.7017822265625,56.29596710205078,12.971362113952637,0.8259935553168636,11.95333194732666,EN-Alto-1__glissando__control__rolling_in_the_deep__0001,EN-Alto-1,glissando,control
306.13836669921875,57.083885192871094,11.454340934753418,0.8080260303687635,10.70768928527832,EN-Alto-1__glissando__control__rolling_in_the_deep__0002,EN-Alto-1,glissando,control
309.8747863769531,57.29859924316406,11.395191192626953,0.8453837597330367,11.35117244720459,EN-Alto-1__glissando__control__rolling_in_the_deep__0003,EN-Alto-1,glissando,control
317.92071533203125,44.66598129272461,8.823365211486816,0.8847352024922118,10.980557441711426,EN-Alto-1__glissando__control__rolling_in_the_deep__0004,EN-Alto-1,glissando,control
366.89501953125,74.4672622680664,13.23364543914795,0.889554794520548,10.85032844543457,EN-Alto-1__glissando__control__rolling_in_the_deep__0005,EN-Alto-1,glissando,control
406.7688293457031,57.98299789428711,12.603097915649414,0.8746478873239436,9.3275146484375,EN-Alto-1__glissando__control__rolling_in_the_deep__0006,EN-Alto-1,glissando,control
312.5259704589844,53.75395965576172,10.912370681762695,0.7720739219712526,12.01574993133545,EN-Alto-1__glissando__control__rolling_in_the_deep__0007,EN-Alto-1,glissando,control
312.94775390625,59.1502571105957,11.595181465148926,0.82,10.658028602600098,EN-Alto-1__glissando__control__rolling_in_the_deep__0008,EN-Alto-1,glissando,control
318.31451416015625,43.731266021728516,9.23836898803711,0.8744769874476988,10.470747947692871,EN-Alto-1__glissando__control__rolling_in_the_deep__0009,EN-Alto-1,glissando,control
377.12548828125,78.04106140136719,13.604745864868164,0.8838383838383839,11.759016990661621,EN-Alto-1__glissando__control__rolling_in_the_deep__0010,EN-Alto-1,glissando,control
436.3854675292969,60.53976058959961,12.055018424987793,0.8077723802914643,11.541138648986816,EN-Alto-1__glissando__control__rolling_in_the_deep__0011,EN-Alto-1,glissando,control
315.93280029296875,56.93939208984375,14.916166305541992,0.7234886025768087,16.24410057067871,EN-Alto-1__glissando__technique__rolling_in_the_deep__0000,EN-Alto-1,glissando,technique
319.1626892089844,59.410675048828125,13.32166576385498,0.793836344314559,15.11002254486084,EN-Alto-1__glissando__technique__rolling_in_the_deep__0001,EN-Alto-1,glissando,technique
325.2548828125,63.52412796020508,12.923763275146484,0.8056460369163952,14.43735122680664,EN-Alto-1__glissando__technique__rolling_in_the_deep__0002,EN-Alto-1,glissando,technique
323.4159240722656,61.63205337524414,16.746356964111328,0.7737226277372263,15.3038911819458,EN-Alto-1__glissando__technique__rolling_in_the_deep__0003,EN-Alto-1,glissando,technique
323.7126770019531,44.83787536621094,9.909764289855957,0.8530655391120507,13.454676628112793,EN-Alto-1__glissando__technique__rolling_in_the_deep__0004,EN-Alto-1,glissando,technique
386.92340087890625,86.50312042236328,15.185784339904785,0.8684436801375752,13.299721717834473,EN-Alto-1__glissando__technique__rolling_in_the_deep__0005,EN-Alto-1,glissando,technique
456.77044677734375,68.29743957519531,12.66777229309082,0.7809139784946236,13.566221237182617,EN-Alto-1__glissando__technique__rolling_in_the_deep__0006,EN-Alto-1,glissando,technique
314.9593200683594,60.99997329711914,13.665634155273438,0.7354443309499489,15.934059143066406,EN-Alto-1__glissando__technique__rolling_in_the_deep__0007,EN-Alto-1,glissando,technique
304.18218994140625,59.935184478759766,15.705307006835938,0.7741935483870968,15.286232948303223,EN-Alto-1__glissando__technique__rolling_in_the_deep__0008,EN-Alto-1,glissando,technique
323.66229248046875,47.0543327331543,10.885838508605957,0.8238341968911918,13.613022804260254,EN-Alto-1__glissando__technique__rolling_in_the_deep__0009,EN-Alto-1,glissando,technique
384.5313415527344,85.98634338378906,16.68659210205078,0.8667239896818573,13.900578498840332,EN-Alto-1__glissando__technique__rolling_in_the_deep__0010,EN-Alto-1,glissando,technique
451.45751953125,68.0689468383789,12.65548324584961,0.7323585505403687,13.483172416687012,EN-Alto-1__glissando__technique__rolling_in_the_deep__0011,EN-Alto-1,glissando,technique
266.5547180175781,39.83674240112305,11.654972076416016,0.5943970767356882,12.060184478759766,EN-Alto-1__glissando__speech__rolling_in_the_deep__0000,EN-Alto-1,glissando,speech
267.4286193847656,46.30051803588867,11.905532836914062,0.6106770833333334,16.28714370727539,EN-Alto-1__glissando__speech__rolling_in_the_deep__0001,EN-Alto-1,glissando,speech
263.4026184082031,43.62480926513672,11.334872245788574,0.6627393225331369,12.42928409576416,EN-Alto-1__glissando__speech__rolling_in_the_deep__0002,EN-Alto-1,glissando,speech
267.8990173339844,46.368473052978516,12.267403602600098,0.4811046511627907,15.6025390625,EN-Alto-1__glissando__speech__rolling_in_the_deep__0003,EN-Alto-1,glissando,speech
246.70895385742188,41.0166015625,43.12028503417969,0.6270096463022508,13.770417213439941,EN-Alto-1__glissando__speech__rolling_in_the_deep__0004,EN-Alto-1,glissando,speech
257.0691223144531,39.62499237060547,9.722206115722656,0.5432835820895522,14.164440155029297,EN-Alto-1__glissando__speech__rolling_in_the_deep__0005,EN-Alto-1,glissando,speech
258.86993408203125,33.01165771484375,10.741142272949219,0.61212976022567,12.066652297973633,EN-Alto-1__glissando__speech__rolling_in_the_deep__0006,EN-Alto-1,glissando,speech
260.68951416015625,37.131675720214844,11.378710746765137,0.7784431137724551,12.67916488647461,EN-Alto-1__glissando__speech__rolling_in_the_deep__0007,EN-Alto-1,glissando,speech
256.8601989746094,45.065067291259766,15.664416313171387,0.6933333333333334,12.549962997436523,EN-Alto-1__glissando__speech__rolling_in_the_deep__0008,EN-Alto-1,glissando,speech
254.669189453125,39.948307037353516,10.38592529296875,0.6375176304654443,13.33606243133545,EN-Alto-1__glissando__speech__rolling_in_the_deep__0009,EN-Alto-1,glissando,speech
263.5643615722656,33.65279006958008,10.222390174865723,0.6474926253687315,13.264317512512207,EN-Alto-1__glissando__speech__rolling_in_the_deep__0010,EN-Alto-1,glissando,speech
273.1497497558594,41.578407287597656,12.488266944885254,0.48927613941018766,13.58127212524414,EN-Alto-1__glissando__speech__rolling_in_the_deep__0011,EN-Alto-1,glissando,speech
240.0308837890625,45.5449333190918,40.012691497802734,0.5271428571428571,6.732664108276367,EN-Alto-1__glissando__control__tell_me_that_you_love_me__0000,EN-Alto-1,glissando,control
283.8747253417969,57.6943359375,14.972728729248047,0.8123711340206186,10.097270011901855,EN-Alto-1__glissando__control__tell_me_that_you_love_me__0001,EN-Alto-1,glissando,control
298.5922546386719,69.36604309082031,15.604223251342773,0.7720090293453724,13.478079795837402,EN-Alto-1__glissando__control__tell_me_that_you_love_me__0002,EN-Alto-1,glissando,control
327.7391052246094,59.27582931518555,14.004539489746094,0.8181818181818182,16.712329864501953,EN-Alto-1__glissando__control__tell_me_that_you_love_me__0003,EN-Alto-1,glissando,control
328.3566589355469,56.27812957763672,13.892406463623047,0.7900485436893204,14.54128360748291,EN-Alto-1__glissando__control__tell_me_that_you_love_me__0004,EN-Alto-1,glissando,control
231.55589294433594,43.7932014465332,39.8066291809082,0.46450939457202506,8.80471420288086,EN-Alto-1__glissando__control__tell_me_that_you_love_me__0005,EN-Alto-1,glissando,control
294.34613037109375,50.073062896728516,12.447504043579102,0.7609223300970874,11.335618019104004,EN-Alto-1__glissando__control__tell_me_that_you_love_me__0006,EN-Alto-1,glissando,control
306.92657470703125,68.00016021728516,15.5570068359375,0.7157417893544734,14.30302619934082,EN-Alto-1__glissando__control__tell_me_that_you_love_me__0007,EN-Alto-1,glissando,control
335.45849609375,59.990394592285156,13.625484466552734,0.814214463840399,17.481746673583984,EN-Alto-1__glissando__control__tell_me_that_you_love_me__0008,EN-Alto-1,glissando,control
340.46484375,58.78671646118164,13.622532844543457,0.7494061757719715,15.290067672729492,EN-Alto-1__glissando__control__tell_me_that_you_love_me__0009,EN-Alto-1,glissando,control
279.1162109375,61.79307556152344,13.289852142333984,0.6767554479418886,7.671957969665527,EN-Alto-1__glissando__control__tell_me_that_you_love_me__0010,EN-Alto-1,glissando,control
304.35028076171875,51.99452209472656,13.184075355529785,0.7939024390243903,10.087261199951172,EN-Alto-1__glissando__control__tell_me_that_you_love_me__0011,EN-Alto-1,glissando,control
344.5987548828125,58.55313491821289,13.907413482666016,0.8163558106169297,17.53545379638672,EN-Alto-1__glissando__control__tell_me_that_you_love_me__0012,EN-Alto-1,glissando,control
336.4176025390625,44.78841018676758,12.628056526184082,0.5724907063197026,8.739128112792969,EN-Alto-1__glissando__control__tell_me_that_you_love_me__0013,EN-Alto-1,glissando,control
379.84210205078125,51.47549057006836,11.280553817749023,0.7944664031620553,11.098348617553711,EN-Alto-1__glissando__control__tell_me_that_you_love_me__0014,EN-Alto-1,glissando,control
376.2106628417969,59.6100959777832,13.320023536682129,0.7998483699772555,15.011106491088867,EN-Alto-1__glissando__control__tell_me_that_you_love_me__0015,EN-Alto-1,glissando,control
234.22662353515625,62.51671600341797,40.429100036621094,0.4190585533869116,11.381118774414062,EN-Alto-1__glissando__technique__tell_me_that_you_love_me__0000,EN-Alto-1,glissando,technique
282.0619201660156,56.734107971191406,14.44478988647461,0.7440166493236212,10.903672218322754,EN-Alto-1__glissando__technique__tell_me_that_you_love_me__0001,EN-Alto-1,glissando,technique
305.5052490234375,74.59331512451172,16.25859260559082,0.729608938547486,16.049213409423828,EN-Alto-1__glissando__technique__tell_me_that_you_love_me__0002,EN-Alto-1,glissando,technique
355.7772521972656,61.95068359375,15.329504013061523,0.760248447204969,18.953243255615234,EN-Alto-1__glissando__technique__tell_me_that_you_love_me__0003,EN-Alto-1,glissando,technique
349.1883850097656,74.56822204589844,48.60586929321289,0.5955955955955956,17.51311492919922,EN-Alto-1__glissando__technique__tell_me_that_you_love_me__0004,EN-Alto-1,glissando,technique
232.54635620117188,45.16276931762695,40.218929290771484,0.5277475516866159,10.18722915649414,EN-Alto-1__glissando__technique__tell_me_that_you_love_me__0005,EN-Alto-1,glissando,technique
290.7310791015625,55.145599365234375,13.689512252807617,0.8203221809169765,10.33722972869873,EN-Alto-1__glissando__technique__tell_me_that_you_love_me__0006,EN-Alto-1,glissando,technique
310.0504455566406,76.44934844970703,16.07764434814453,0.7404921700223713,17.177886962890625,EN-Alto-1__glissando__technique__tell_me_that_you_love_me__0007,EN-Alto-1,glissando,technique
354.4589538574219,64.49131774902344,15.387188911437988,0.7866004962779156,18.75963592529297,EN-Alto-1__glissando__technique__tell_me_that_you_love_me__0008,EN-Alto-1,glissando,technique
351.2990417480469,76.18604278564453,48.11576461791992,0.6838638858397366,19.810020446777344,EN-Alto-1__glissando__technique__tell_me_that_you_love_me__0009,EN-Alto-1,glissando,technique
282.82147216796875,67.64962768554688,43.89121627807617,0.7083888149134487,9.966151237487793,EN-Alto-1__glissando__technique__tell_me_that_you_love_me__0010,EN-Alto-1,glissando,technique
312.8757629394531,65.7681655883789,13.8145751953125,0.8099878197320342,12.222808837890625,EN-Alto-1__glissando__technique__tell_me_that_you_love_me__0011,EN-Alto-1,glissando,technique
364.7211608886719,62.429603576660156,14.648473739624023,0.8148148148148148,21.063125610351562,EN-Alto-1__glissando__technique__tell_me_that_you_love_me__0012,EN-Alto-1,glissando,technique
361.6071472167969,63.544254302978516,13.406638145446777,0.5938628158844765,14.909884452819824,EN-Alto-1__glissando__technique__tell_me_that_you_love_me__0013,EN-Alto-1,glissando,technique
402.9735107421875,62.693687438964844,12.39901065826416,0.6266349583828775,19.75945472717285,EN-Alto-1__glissando__technique__tell_me_that_you_love_me__0014,EN-Alto-1,glissando,technique
387.8141174316406,66.9837875366211,14.94117546081543,0.7192851824274014,17.886119842529297,EN-Alto-1__glissando__technique__tell_me_that_you_love_me__0015,EN-Alto-1,glissando,technique
241.64390563964844,38.76313400268555,34.92464065551758,0.6446540880503144,15.35396671295166,EN-Alto-1__glissando__speech__tell_me_that_you_love_me__0000,EN-Alto-1,glissando,speech
249.8905792236328,45.621036529541016,12.848176956176758,0.7907949790794979,16.021053314208984,EN-Alto-1__glissando__speech__tell_me_that_you_love_me__0001,EN-Alto-1,glissando,speech
262.1880187988281,35.697208404541016,11.204914093017578,0.6520912547528517,15.048909187316895,EN-Alto-1__glissando__speech__tell_me_that_you_love_me__0002,EN-Alto-1,glissando,speech
